shipment_id,order_id,sku_id,warehouse_id,region,ship_date,delivery_date,lead_time_days,qty_shipped,on_time
511805,110318,SKU0013,WH_C,West,2025-02-22,2025-02-26,5,0,0
511806,110319,SKU0065,WH_A,East,2025-02-24,2025-02-25,4,7,1
511807,110320,SKU0097,WH_C,West,2025-02-21,2025-02-26,5,1,0
511808,110321,SKU0001,WH_B,Central,2025-02-21,2025-02-22,1,1,1
511809,110322,SKU0005,WH_C,West,2025-02-22,2025-02-24,3,3,1
511810,110323,SKU0050,WH_B,Central,2025-02-23,2025-02-25,4,3,1
511811,110324,SKU0057,WH_C,West,2025-02-21,2025-02-22,1,4,1
511812,110325,SKU0029,WH_C,West,2025-02-24,2025-02-26,5,1,1
511813,110326,SKU0016,WH_A,East,2025-02-22,2025-02-24,3,3,1
511814,110326,SKU0016,WH_A,East,2025-02-22,2025-02-24,3,2,1
511815,110327,SKU0044,WH_C,West,2025-02-21,2025-02-23,2,5,1
511816,110328,SKU0046,WH_C,West,2025-02-23,2025-02-25,4,2,1
511817,110328,SKU0046,WH_C,West,2025-02-24,2025-02-27,6,2,1
511818,110329,SKU0085,WH_B,Central,2025-02-21,2025-02-25,4,3,0
511819,110330,SKU0083,WH_A,East,2025-02-21,2025-02-22,1,6,1
511820,110331,SKU0004,WH_B,Central,2025-02-22,2025-02-24,3,3,1
511821,110331,SKU0004,WH_B,Central,2025-02-21,2025-02-22,1,3,1
511822,110332,SKU0031,WH_A,East,2025-02-21,2025-02-24,3,1,1
511823,110333,SKU0060,WH_C,West,2025-02-22,2025-02-24,3,2,1
511824,110333,SKU0060,WH_C,West,2025-02-24,2025-02-25,4,2,1
511825,110334,SKU0091,WH_B,Central,2025-02-21,2025-02-26,5,1,0
511826,110334,SKU0091,WH_B,Central,2025-02-22,2025-02-24,3,0,1
511827,110335,SKU0014,WH_C,West,2025-02-22,2025-02-23,2,1,1
511828,110336,SKU0039,WH_C,West,2025-02-22,2025-02-24,3,2,1
511829,110336,SKU0039,WH_C,West,2025-02-21,2025-02-25,4,2,0
511830,110337,SKU0024,WH_B,Central,2025-02-21,2025-02-22,1,1,1
511831,110338,SKU0026,WH_C,West,2025-02-21,2025-02-22,1,1,1
511832,110339,SKU0078,WH_A,East,2025-02-23,2025-02-24,3,2,1
511833,110340,SKU0068,WH_A,East,2025-02-24,2025-02-25,4,1,1
511834,110341,SKU0095,WH_C,West,2025-02-23,2025-02-24,3,1,1
511835,110342,SKU0020,WH_C,West,2025-02-21,2025-02-23,2,6,1
511836,110343,SKU0098,WH_B,Central,2025-02-21,2025-02-23,2,1,1
511837,110343,SKU0098,WH_B,Central,2025-02-22,2025-02-27,6,0,0
511838,110344,SKU0097,WH_A,East,2025-02-24,2025-02-26,5,1,1
511839,110345,SKU0067,WH_C,West,2025-02-21,2025-02-22,1,23,1
511840,110346,SKU0082,WH_C,West,2025-02-21,2025-02-22,1,1,1
511841,110347,SKU0052,WH_A,East,2025-02-23,2025-02-25,4,1,1
511842,110348,SKU0094,WH_C,West,2025-02-22,2025-03-01,8,11,0
511843,110349,SKU0095,WH_C,West,2025-02-21,2025-02-24,3,3,1
511844,110350,SKU0075,WH_C,West,2025-02-22,2025-02-26,5,2,0
511845,110351,SKU0022,WH_B,Central,2025-02-21,2025-02-23,2,1,1
511846,110351,SKU0022,WH_B,Central,2025-02-22,2025-02-25,4,2,1
511847,110352,SKU0080,WH_A,East,2025-02-22,2025-02-24,3,1,1
511848,110353,SKU0009,WH_C,West,2025-02-21,2025-02-27,6,1,0
511849,110354,SKU0048,WH_C,West,2025-02-21,2025-02-22,1,4,1
511850,110355,SKU0083,WH_B,Central,2025-02-21,2025-02-22,1,1,1
511851,110356,SKU0074,WH_C,West,2025-02-23,2025-02-25,4,2,1
511852,110356,SKU0074,WH_C,West,2025-02-24,2025-03-01,8,1,0
511853,110357,SKU0021,WH_A,East,2025-02-21,2025-02-23,2,4,1
511854,110358,SKU0085,WH_B,Central,2025-02-21,2025-02-25,4,1,0
511855,110359,SKU0049,WH_B,Central,2025-02-22,2025-02-23,2,8,1
511856,110360,SKU0054,WH_B,Central,2025-02-21,2025-02-24,3,3,1
511857,110361,SKU0060,WH_B,Central,2025-02-21,2025-02-23,2,1,1
511858,110361,SKU0060,WH_B,Central,2025-02-21,2025-02-24,3,1,1
511859,110362,SKU0004,WH_C,West,2025-02-21,2025-02-24,3,1,1
511860,110363,SKU0079,WH_B,Central,2025-02-21,2025-02-23,2,4,1
511861,110364,SKU0055,WH_A,East,2025-02-21,2025-02-22,1,1,1
511862,110365,SKU0057,WH_C,West,2025-02-24,2025-02-25,4,1,1
511863,110366,SKU0056,WH_A,East,2025-02-21,2025-02-22,1,4,1
511864,110367,SKU0099,WH_A,East,2025-02-21,2025-02-22,1,4,1
511865,110368,SKU0099,WH_C,West,2025-02-21,2025-02-22,1,2,1
511866,110369,SKU0086,WH_C,West,2025-02-22,2025-02-23,2,1,1
511867,110370,SKU0100,WH_B,Central,2025-02-22,2025-02-23,2,2,1
511868,110371,SKU0014,WH_A,East,2025-02-21,2025-02-23,2,1,1
511869,110372,SKU0087,WH_B,Central,2025-02-22,2025-02-25,4,1,1
511870,110372,SKU0087,WH_B,Central,2025-02-21,2025-02-26,5,0,0
511871,110373,SKU0023,WH_A,East,2025-02-22,2025-02-24,3,2,1
511872,110374,SKU0077,WH_A,East,2025-02-21,2025-02-23,2,1,1
511873,110374,SKU0077,WH_A,East,2025-02-22,2025-02-23,2,1,1
511874,110375,SKU0031,WH_A,East,2025-02-23,2025-02-25,4,4,1
511875,110376,SKU0026,WH_A,East,2025-02-21,2025-02-23,2,1,1
511876,110376,SKU0026,WH_A,East,2025-02-21,2025-02-23,2,0,1
511877,110377,SKU0081,WH_A,East,2025-02-21,2025-02-22,1,1,1
511878,110378,SKU0001,WH_B,Central,2025-02-21,2025-02-22,1,2,1
511879,110379,SKU0040,WH_B,Central,2025-02-21,2025-02-24,3,2,1
511880,110380,SKU0044,WH_B,Central,2025-02-21,2025-02-25,4,2,0
511881,110381,SKU0073,WH_B,Central,2025-02-22,2025-02-24,3,3,1
511882,110382,SKU0064,WH_A,East,2025-02-21,2025-02-22,1,1,1
511883,110383,SKU0099,WH_B,Central,2025-02-21,2025-02-24,3,5,1
511884,110384,SKU0024,WH_A,East,2025-02-22,2025-02-24,3,4,1
511885,110385,SKU0003,WH_A,East,2025-02-22,2025-02-26,5,7,0
511886,110386,SKU0100,WH_B,Central,2025-02-21,2025-02-24,3,1,1
511887,110387,SKU0052,WH_B,Central,2025-02-23,2025-02-24,3,1,1
511888,110388,SKU0020,WH_C,West,2025-02-21,2025-02-23,2,1,1
511889,110389,SKU0003,WH_C,West,2025-02-21,2025-02-22,1,6,1
511890,110389,SKU0003,WH_C,West,2025-02-21,2025-02-22,1,1,1
511891,110390,SKU0044,WH_B,Central,2025-02-21,2025-02-22,1,1,1
511892,110391,SKU0039,WH_C,West,2025-02-21,2025-02-23,2,4,1
511893,110392,SKU0002,WH_C,West,2025-02-22,2025-02-25,4,1,1
511894,110393,SKU0083,WH_B,Central,2025-02-23,2025-02-24,3,2,1
511895,110394,SKU0087,WH_B,Central,2025-02-21,2025-02-25,4,5,0
511896,110395,SKU0030,WH_B,Central,2025-02-21,2025-02-24,3,4,1
511897,110396,SKU0012,WH_B,Central,2025-02-21,2025-02-23,2,4,1
511898,110397,SKU0045,WH_C,West,2025-02-24,2025-02-26,5,6,1
511899,110398,SKU0067,WH_C,West,2025-02-21,2025-02-24,3,2,1
511900,110399,SKU0071,WH_A,East,2025-02-21,2025-02-27,6,1,0
511901,110400,SKU0029,WH_C,West,2025-02-21,2025-02-28,7,7,0
511902,110400,SKU0029,WH_C,West,2025-02-22,2025-02-23,2,1,1
511903,110401,SKU0080,WH_B,Central,2025-02-22,2025-02-24,3,2,1
511904,110402,SKU0065,WH_B,Central,2025-02-22,2025-02-25,4,4,1
511905,110403,SKU0079,WH_B,Central,2025-02-21,2025-02-22,1,3,1
511906,110404,SKU0038,WH_A,East,2025-02-25,2025-02-27,6,4,1
511907,110405,SKU0043,WH_A,East,2025-02-21,2025-02-24,3,3,1
511908,110406,SKU0044,WH_B,Central,2025-02-22,2025-02-26,5,3,0
511909,110407,SKU0090,WH_C,West,2025-02-21,2025-02-22,1,4,1
511910,110408,SKU0019,WH_C,West,2025-02-21,2025-02-26,5,1,0
511911,110408,SKU0019,WH_C,West,2025-02-21,2025-02-23,2,0,1
511912,110409,SKU0048,WH_C,West,2025-02-21,2025-02-25,4,1,0
511913,110409,SKU0048,WH_C,West,2025-02-21,2025-02-26,5,0,0
511914,110410,SKU0070,WH_B,Central,2025-02-23,2025-02-25,3,4,1
511915,110411,SKU0098,WH_A,East,2025-02-23,2025-02-26,4,7,1
511916,110412,SKU0072,WH_A,East,2025-02-23,2025-02-26,4,2,1
511917,110413,SKU0072,WH_C,West,2025-02-24,2025-02-26,4,16,1
511918,110414,SKU0047,WH_A,East,2025-02-23,2025-03-01,7,1,0
511919,110414,SKU0047,WH_A,East,2025-02-22,2025-02-25,3,0,1
511920,110415,SKU0030,WH_B,Central,2025-02-22,2025-02-24,2,1,1
511921,110416,SKU0056,WH_A,East,2025-02-22,2025-02-23,1,1,1
511922,110417,SKU0005,WH_A,East,2025-02-25,2025-02-27,5,10,1
511923,110418,SKU0067,WH_B,Central,2025-02-22,2025-02-24,2,1,1
511924,110418,SKU0067,WH_B,Central,2025-02-22,2025-02-24,2,0,1
511925,110419,SKU0037,WH_C,West,2025-02-23,2025-02-24,2,1,1
511926,110419,SKU0037,WH_C,West,2025-02-25,2025-02-27,5,5,1
511927,110420,SKU0016,WH_C,West,2025-02-22,2025-02-26,4,1,0
511928,110421,SKU0068,WH_A,East,2025-02-22,2025-02-25,3,1,1
511929,110422,SKU0049,WH_C,West,2025-02-23,2025-02-24,2,1,1
511930,110423,SKU0018,WH_C,West,2025-02-22,2025-02-24,2,2,1
511931,110424,SKU0095,WH_B,Central,2025-02-23,2025-02-24,2,1,1
511932,110425,SKU0037,WH_C,West,2025-02-22,2025-02-23,1,5,1
511933,110426,SKU0032,WH_A,East,2025-02-22,2025-02-24,2,1,1
511934,110427,SKU0050,WH_A,East,2025-02-22,2025-02-23,1,4,1
511935,110428,SKU0034,WH_C,West,2025-02-23,2025-02-25,3,3,1
511936,110429,SKU0048,WH_B,Central,2025-02-24,2025-02-26,4,3,1
511937,110430,SKU0050,WH_B,Central,2025-02-22,2025-02-24,2,8,1
511938,110431,SKU0020,WH_A,East,2025-02-22,2025-02-23,1,1,1
511939,110431,SKU0020,WH_A,East,2025-02-22,2025-02-24,2,0,1
511940,110432,SKU0086,WH_A,East,2025-02-22,2025-02-23,1,15,1
511941,110433,SKU0075,WH_A,East,2025-02-23,2025-02-27,5,6,0
511942,110434,SKU0027,WH_A,East,2025-02-22,2025-02-23,1,1,1
511943,110434,SKU0027,WH_A,East,2025-02-24,2025-02-25,3,0,1
511944,110435,SKU0093,WH_B,Central,2025-02-22,2025-02-23,1,5,1
511945,110436,SKU0057,WH_A,East,2025-02-24,2025-02-25,3,1,1
511946,110437,SKU0003,WH_A,East,2025-02-24,2025-02-26,4,1,1
511947,110438,SKU0092,WH_C,West,2025-02-23,2025-02-26,4,1,1
511948,110439,SKU0089,WH_A,East,2025-02-23,2025-02-24,2,2,1
511949,110440,SKU0051,WH_A,East,2025-02-22,2025-02-23,1,14,1
511950,110441,SKU0086,WH_B,Central,2025-02-22,2025-02-24,2,1,1
511951,110442,SKU0038,WH_A,East,2025-02-23,2025-02-24,2,1,1
511952,110443,SKU0081,WH_C,West,2025-02-23,2025-02-24,2,1,1
511953,110444,SKU0049,WH_B,Central,2025-02-22,2025-03-01,7,2,0
511954,110445,SKU0006,WH_A,East,2025-02-22,2025-02-23,1,1,1
511955,110445,SKU0006,WH_A,East,2025-02-22,2025-02-27,5,0,0
511956,110446,SKU0060,WH_B,Central,2025-02-22,2025-02-24,2,4,1
511957,110446,SKU0060,WH_B,Central,2025-02-23,2025-02-28,6,2,0
511958,110447,SKU0028,WH_B,Central,2025-02-22,2025-02-24,2,4,1
511959,110448,SKU0044,WH_B,Central,2025-02-24,2025-02-25,3,2,1
511960,110449,SKU0074,WH_A,East,2025-02-22,2025-02-24,2,1,1
511961,110450,SKU0097,WH_A,East,2025-02-23,2025-02-24,2,2,1
511962,110451,SKU0062,WH_C,West,2025-02-24,2025-02-28,6,1,0
511963,110452,SKU0004,WH_C,West,2025-02-22,2025-02-24,2,4,1
511964,110453,SKU0078,WH_B,Central,2025-02-22,2025-03-01,7,1,0
511965,110454,SKU0007,WH_B,Central,2025-02-23,2025-02-24,2,1,1
511966,110454,SKU0007,WH_B,Central,2025-02-23,2025-02-27,5,0,0
511967,110455,SKU0014,WH_B,Central,2025-02-23,2025-02-24,2,2,1
511968,110456,SKU0088,WH_A,East,2025-02-22,2025-02-24,2,1,1
511969,110457,SKU0048,WH_A,East,2025-02-22,2025-02-24,2,3,1
511970,110458,SKU0004,WH_A,East,2025-02-22,2025-02-23,1,4,1
511971,110459,SKU0066,WH_C,West,2025-02-23,2025-02-25,3,1,1
511972,110460,SKU0012,WH_A,East,2025-02-22,2025-02-27,5,5,0
511973,110461,SKU0056,WH_B,Central,2025-02-23,2025-02-24,2,4,1
511974,110461,SKU0056,WH_B,Central,2025-02-24,2025-02-26,4,2,1
511975,110462,SKU0081,WH_B,Central,2025-02-22,2025-02-23,1,1,1
511976,110463,SKU0080,WH_C,West,2025-02-23,2025-03-01,7,1,0
511977,110464,SKU0001,WH_B,Central,2025-02-22,2025-02-24,2,1,1
511978,110465,SKU0028,WH_B,Central,2025-02-22,2025-02-24,2,2,1
511979,110466,SKU0041,WH_B,Central,2025-02-24,2025-02-25,3,3,1
511980,110467,SKU0081,WH_B,Central,2025-02-22,2025-02-23,1,3,1
511981,110468,SKU0040,WH_C,West,2025-02-22,2025-02-23,1,2,1
511982,110469,SKU0052,WH_B,Central,2025-02-23,2025-02-24,2,1,1
511983,110470,SKU0019,WH_C,West,2025-02-23,2025-02-24,2,1,1
511984,110470,SKU0019,WH_C,West,2025-02-22,2025-02-23,1,0,1
511985,110471,SKU0084,WH_C,West,2025-02-22,2025-02-23,1,5,1
511986,110472,SKU0095,WH_C,West,2025-02-22,2025-02-27,5,1,0
511987,110473,SKU0066,WH_B,Central,2025-02-22,2025-02-23,1,3,1
511988,110473,SKU0066,WH_B,Central,2025-02-22,2025-02-24,2,1,1
511989,110474,SKU0097,WH_A,East,2025-02-22,2025-02-23,1,1,1
511990,110475,SKU0021,WH_C,West,2025-02-22,2025-02-28,6,1,0
511991,110475,SKU0021,WH_C,West,2025-02-23,2025-02-25,3,0,1
511992,110476,SKU0006,WH_B,Central,2025-02-22,2025-02-24,2,1,1
511993,110477,SKU0004,WH_B,Central,2025-02-22,2025-02-25,3,3,1
511994,110478,SKU0045,WH_B,Central,2025-02-22,2025-02-23,1,1,1
511995,110479,SKU0091,WH_B,Central,2025-02-23,2025-02-26,4,1,1
511996,110480,SKU0054,WH_A,East,2025-02-23,2025-02-25,3,1,1
511997,110481,SKU0044,WH_B,Central,2025-02-22,2025-02-23,1,8,1
511998,110482,SKU0045,WH_A,East,2025-02-22,2025-02-25,3,8,1
511999,110483,SKU0072,WH_A,East,2025-02-22,2025-02-24,2,2,1
512000,110484,SKU0090,WH_B,Central,2025-02-22,2025-02-23,1,1,1
512001,110485,SKU0003,WH_B,Central,2025-02-23,2025-02-25,3,3,1
512002,110486,SKU0060,WH_A,East,2025-02-25,2025-02-26,4,1,1
512003,110487,SKU0007,WH_B,Central,2025-02-22,2025-02-23,1,1,1
512004,110488,SKU0058,WH_A,East,2025-02-22,2025-02-24,2,1,1
512005,110489,SKU0028,WH_B,Central,2025-02-24,2025-02-25,3,2,1
512006,110490,SKU0061,WH_B,Central,2025-02-22,2025-02-28,6,1,0
512007,110491,SKU0039,WH_B,Central,2025-02-23,2025-02-24,2,1,1
512008,110492,SKU0005,WH_C,West,2025-02-22,2025-02-25,3,1,1
512009,110493,SKU0044,WH_C,West,2025-02-23,2025-02-25,3,1,1
512010,110494,SKU0089,WH_B,Central,2025-02-24,2025-02-25,3,6,1
512011,110495,SKU0018,WH_C,West,2025-02-22,2025-02-24,2,1,1
512012,110496,SKU0034,WH_A,East,2025-02-22,2025-02-24,2,2,1
512013,110497,SKU0089,WH_C,West,2025-02-22,2025-02-23,1,4,1
512014,110498,SKU0011,WH_C,West,2025-02-24,2025-02-25,3,4,1
512015,110499,SKU0072,WH_C,West,2025-02-23,2025-02-26,4,2,1
512016,110500,SKU0096,WH_A,East,2025-02-22,2025-02-24,2,3,1
512017,110501,SKU0064,WH_B,Central,2025-02-22,2025-02-26,4,1,0
512018,110501,SKU0064,WH_B,Central,2025-02-23,2025-02-24,2,1,1
512019,110502,SKU0044,WH_A,East,2025-02-22,2025-02-23,1,4,1
512020,110503,SKU0042,WH_A,East,2025-02-22,2025-02-23,1,1,1
512021,110504,SKU0059,WH_A,East,2025-02-24,2025-02-26,4,1,1
512022,110505,SKU0076,WH_C,West,2025-02-22,2025-02-25,3,3,1
512023,110506,SKU0008,WH_B,Central,2025-02-25,2025-03-02,8,10,0
512024,110507,SKU0022,WH_A,East,2025-02-22,2025-02-23,1,17,1
512025,110508,SKU0090,WH_A,East,2025-02-22,2025-02-24,2,2,1
512026,110508,SKU0090,WH_A,East,2025-02-22,2025-02-27,5,1,0
512027,110509,SKU0038,WH_A,East,2025-02-23,2025-02-24,2,3,1
512028,110510,SKU0080,WH_A,East,2025-02-22,2025-02-23,1,2,1
512029,110511,SKU0004,WH_B,Central,2025-02-22,2025-02-27,5,4,0
512030,110511,SKU0004,WH_B,Central,2025-02-23,2025-02-25,3,4,1
512031,110512,SKU0019,WH_C,West,2025-02-22,2025-02-27,5,4,0
512032,110513,SKU0039,WH_A,East,2025-02-22,2025-02-27,5,1,0
512033,110514,SKU0082,WH_C,West,2025-02-22,2025-02-24,2,16,1
512034,110515,SKU0010,WH_A,East,2025-02-23,2025-02-24,2,2,1
512035,110516,SKU0098,WH_B,Central,2025-02-24,2025-03-02,8,1,0
512036,110517,SKU0010,WH_A,East,2025-02-22,2025-02-23,1,1,1
512037,110518,SKU0016,WH_B,Central,2025-02-23,2025-02-25,3,3,1
512038,110519,SKU0056,WH_A,East,2025-02-22,2025-02-25,3,1,1
512039,110520,SKU0094,WH_A,East,2025-02-22,2025-02-28,6,1,0
512040,110521,SKU0042,WH_A,East,2025-02-23,2025-02-24,2,1,1
512041,110522,SKU0076,WH_B,Central,2025-02-25,2025-02-26,4,1,1
512042,110523,SKU0070,WH_B,Central,2025-02-23,2025-02-25,3,4,1
512043,110524,SKU0058,WH_B,Central,2025-02-23,2025-02-28,6,2,0
512044,110525,SKU0070,WH_B,Central,2025-02-23,2025-02-27,5,1,0
512045,110526,SKU0070,WH_B,Central,2025-02-24,2025-02-27,5,1,1
512046,110527,SKU0067,WH_C,West,2025-02-22,2025-02-23,1,4,1
512047,110528,SKU0098,WH_A,East,2025-02-22,2025-02-24,2,1,1
512048,110528,SKU0098,WH_A,East,2025-02-22,2025-02-23,1,0,1
512049,110529,SKU0035,WH_C,West,2025-02-25,2025-03-01,7,1,0
512050,110530,SKU0040,WH_A,East,2025-02-22,2025-02-26,4,1,0
512051,110531,SKU0062,WH_C,West,2025-02-22,2025-02-23,1,6,1
512052,110532,SKU0096,WH_A,East,2025-02-25,2025-02-28,6,1,1
512053,110532,SKU0096,WH_A,East,2025-02-23,2025-02-27,5,0,0
512054,110533,SKU0055,WH_C,West,2025-02-22,2025-02-25,3,1,1
512055,110534,SKU0044,WH_A,East,2025-02-22,2025-02-26,4,1,0
512056,110534,SKU0044,WH_A,East,2025-02-22,2025-02-25,3,0,1
512057,110535,SKU0006,WH_B,Central,2025-02-24,2025-02-25,3,1,1
512058,110536,SKU0035,WH_B,Central,2025-02-22,2025-02-24,2,3,1
512059,110537,SKU0033,WH_C,West,2025-02-23,2025-02-27,5,2,0
512060,110537,SKU0033,WH_C,West,2025-02-22,2025-02-28,6,3,0
512061,110538,SKU0081,WH_C,West,2025-02-23,2025-02-24,2,1,1
512062,110539,SKU0066,WH_A,East,2025-02-22,2025-02-23,1,4,1
512063,110540,SKU0012,WH_B,Central,2025-02-22,2025-02-24,2,1,1
512064,110540,SKU0012,WH_B,Central,2025-02-22,2025-02-24,2,0,1
512065,110541,SKU0046,WH_B,Central,2025-02-24,2025-02-26,4,12,1
512066,110542,SKU0078,WH_C,West,2025-02-22,2025-02-23,1,3,1
512067,110543,SKU0031,WH_B,Central,2025-02-23,2025-02-28,6,4,0
512068,110544,SKU0001,WH_A,East,2025-02-23,2025-02-24,2,4,1
512069,110545,SKU0056,WH_B,Central,2025-02-22,2025-02-23,1,1,1
512070,110546,SKU0009,WH_B,Central,2025-02-23,2025-02-26,4,6,1
512071,110547,SKU0007,WH_A,East,2025-02-25,2025-02-27,5,3,1
512072,110548,SKU0042,WH_A,East,2025-02-23,2025-02-24,2,3,1
512073,110549,SKU0100,WH_B,Central,2025-02-22,2025-02-23,1,1,1
512074,110550,SKU0015,WH_B,Central,2025-02-22,2025-02-24,2,3,1
512075,110551,SKU0043,WH_C,West,2025-02-25,2025-02-28,6,1,1
512076,110552,SKU0014,WH_C,West,2025-02-22,2025-02-24,2,4,1
512077,110553,SKU0003,WH_B,Central,2025-02-22,2025-02-23,1,15,1
512078,110554,SKU0011,WH_C,West,2025-02-22,2025-02-23,1,7,1
512079,110555,SKU0087,WH_A,East,2025-02-22,2025-02-25,3,4,1
512080,110556,SKU0016,WH_B,Central,2025-02-25,2025-02-26,4,1,1
512081,110557,SKU0097,WH_A,East,2025-02-24,2025-02-25,3,6,1
512082,110558,SKU0029,WH_B,Central,2025-02-23,2025-02-24,2,1,1
512083,110559,SKU0053,WH_C,West,2025-02-22,2025-02-23,1,1,1
512084,110559,SKU0053,WH_C,West,2025-02-22,2025-02-27,5,0,0
512085,110560,SKU0022,WH_C,West,2025-02-22,2025-02-23,1,1,1
512086,110561,SKU0008,WH_A,East,2025-02-22,2025-02-25,3,2,1
512087,110562,SKU0078,WH_A,East,2025-02-23,2025-03-01,7,1,0
512088,110563,SKU0028,WH_C,West,2025-02-23,2025-02-25,3,8,1
512089,110564,SKU0024,WH_B,Central,2025-02-22,2025-02-23,1,2,1
512090,110565,SKU0056,WH_A,East,2025-02-24,2025-02-27,5,3,1
512091,110566,SKU0005,WH_B,Central,2025-02-23,2025-02-24,2,1,1
512092,110567,SKU0014,WH_C,West,2025-02-22,2025-02-25,3,1,1
512093,110567,SKU0014,WH_C,West,2025-02-23,2025-02-25,3,0,1
512094,110568,SKU0096,WH_A,East,2025-02-23,2025-02-25,3,1,1
512095,110568,SKU0096,WH_A,East,2025-02-23,2025-02-25,3,0,1
512096,110569,SKU0010,WH_A,East,2025-02-23,2025-02-24,2,1,1
512097,110570,SKU0013,WH_A,East,2025-02-23,2025-02-25,3,5,1
512098,110570,SKU0013,WH_A,East,2025-02-24,2025-02-26,4,1,1
512099,110571,SKU0098,WH_B,Central,2025-02-23,2025-02-24,2,1,1
512100,110572,SKU0098,WH_B,Central,2025-02-22,2025-02-25,3,1,1
512101,110573,SKU0051,WH_C,West,2025-02-24,2025-02-27,5,1,1
512102,110573,SKU0051,WH_C,West,2025-02-22,2025-02-23,1,0,1
512103,110574,SKU0030,WH_B,Central,2025-02-22,2025-02-24,2,3,1
512104,110575,SKU0020,WH_B,Central,2025-02-22,2025-02-27,5,1,0
512105,110576,SKU0064,WH_C,West,2025-02-22,2025-02-25,3,5,1
512106,110577,SKU0038,WH_C,West,2025-02-23,2025-02-26,4,1,1
512107,110578,SKU0070,WH_A,East,2025-02-23,2025-02-24,2,2,1
512108,110579,SKU0023,WH_C,West,2025-02-23,2025-02-26,4,2,1
512109,110580,SKU0059,WH_B,Central,2025-02-23,2025-02-25,3,10,1
512110,110581,SKU0047,WH_A,East,2025-02-23,2025-02-24,2,6,1
512111,110582,SKU0052,WH_B,Central,2025-02-22,2025-02-23,1,3,1
512112,110583,SKU0095,WH_C,West,2025-02-23,2025-02-25,3,1,1
512113,110584,SKU0011,WH_B,Central,2025-02-22,2025-02-24,2,2,1
512114,110584,SKU0011,WH_B,Central,2025-02-22,2025-02-24,2,5,1
512115,110585,SKU0024,WH_C,West,2025-02-22,2025-02-27,5,5,0
512116,110586,SKU0017,WH_A,East,2025-02-22,2025-02-24,2,1,1
512117,110587,SKU0062,WH_A,East,2025-02-22,2025-02-25,3,1,1
512118,110588,SKU0007,WH_C,West,2025-02-22,2025-02-23,1,1,1
512119,110589,SKU0085,WH_A,East,2025-02-25,2025-03-01,7,1,0
512120,110590,SKU0037,WH_C,West,2025-02-23,2025-02-26,3,8,1
512121,110591,SKU0049,WH_C,West,2025-02-24,2025-02-25,2,1,1
512122,110592,SKU0070,WH_B,Central,2025-02-26,2025-02-27,4,1,1
512123,110593,SKU0088,WH_A,East,2025-02-25,2025-02-28,5,1,1
512124,110594,SKU0088,WH_C,West,2025-02-24,2025-02-27,4,2,1
512125,110594,SKU0088,WH_C,West,2025-02-24,2025-02-27,4,1,1
512126,110595,SKU0069,WH_C,West,2025-02-25,2025-02-27,4,5,1
512127,110596,SKU0067,WH_C,West,2025-02-23,2025-02-28,5,4,0
512128,110597,SKU0100,WH_A,East,2025-02-24,2025-02-25,2,2,1
512129,110598,SKU0087,WH_C,West,2025-02-24,2025-03-01,6,5,0
512130,110599,SKU0002,WH_B,Central,2025-02-24,2025-02-26,3,1,1
512131,110600,SKU0032,WH_A,East,2025-02-23,2025-03-01,6,1,0
512132,110601,SKU0035,WH_C,West,2025-02-24,2025-02-25,2,1,1
512133,110602,SKU0025,WH_C,West,2025-02-26,2025-02-28,5,1,1
512134,110602,SKU0025,WH_C,West,2025-02-23,2025-02-24,1,0,1
512135,110603,SKU0091,WH_A,East,2025-02-26,2025-02-28,5,1,1
512136,110604,SKU0085,WH_A,East,2025-02-23,2025-02-25,2,1,1
512137,110604,SKU0085,WH_A,East,2025-02-24,2025-02-26,3,1,1
512138,110605,SKU0014,WH_B,Central,2025-02-23,2025-02-26,3,2,1
512139,110606,SKU0076,WH_A,East,2025-02-23,2025-02-26,3,6,1
512140,110607,SKU0046,WH_B,Central,2025-02-26,2025-03-04,9,6,0
512141,110608,SKU0052,WH_A,East,2025-02-23,2025-02-24,1,2,1
512142,110609,SKU0001,WH_A,East,2025-02-23,2025-02-27,4,1,0
512143,110609,SKU0001,WH_A,East,2025-02-23,2025-02-24,1,0,1
512144,110610,SKU0090,WH_A,East,2025-02-24,2025-03-01,6,1,0
512145,110611,SKU0100,WH_B,Central,2025-02-23,2025-02-24,1,1,1
512146,110612,SKU0084,WH_A,East,2025-02-25,2025-02-27,4,1,1
512147,110613,SKU0022,WH_C,West,2025-02-24,2025-02-28,5,2,0
512148,110614,SKU0059,WH_A,East,2025-02-23,2025-02-25,2,1,1
512149,110615,SKU0076,WH_B,Central,2025-02-27,2025-03-02,7,2,1
512150,110616,SKU0088,WH_A,East,2025-02-23,2025-02-26,3,2,1
512151,110617,SKU0078,WH_B,Central,2025-02-23,2025-02-24,1,1,1
512152,110618,SKU0060,WH_B,Central,2025-02-24,2025-02-25,2,2,1
512153,110619,SKU0020,WH_C,West,2025-02-23,2025-02-24,1,1,1
512154,110620,SKU0015,WH_A,East,2025-02-23,2025-02-25,2,1,1
512155,110621,SKU0008,WH_B,Central,2025-02-23,2025-02-27,4,1,0
512156,110622,SKU0085,WH_C,West,2025-02-24,2025-02-25,2,2,1
512157,110623,SKU0009,WH_B,Central,2025-02-24,2025-02-28,5,1,0
512158,110624,SKU0080,WH_C,West,2025-02-26,2025-02-27,4,1,1
