date,warehouse_id,region,sku_id,category,on_hand,backorder,reorder_point,reorder_qty
2025-02-18,WH_B,Central,SKU0056,Housewares,88,4,41,41
2025-02-18,WH_B,Central,SKU0057,Electronics,102,4,34,64
2025-02-18,WH_B,Central,SKU0058,Sports,23,3,50,99
2025-02-18,WH_B,Central,SKU0059,Electronics,126,0,30,42
2025-02-18,WH_B,Central,SKU0060,Hardware,232,4,30,99
2025-02-18,WH_B,Central,SKU0061,Office,12,4,22,80
2025-02-18,WH_B,Central,SKU0062,Housewares,168,3,27,64
2025-02-18,WH_B,Central,SKU0063,Housewares,143,2,41,104
2025-02-18,WH_B,Central,SKU0064,Sports,37,3,23,112
2025-02-18,WH_B,Central,SKU0065,Sports,79,0,46,93
2025-02-18,WH_B,Central,SKU0066,Sports,186,0,30,110
2025-02-18,WH_B,Central,SKU0067,Hardware,254,3,50,30
2025-02-18,WH_B,Central,SKU0068,Electronics,47,4,25,50
2025-02-18,WH_B,Central,SKU0069,Hardware,28,5,19,79
2025-02-18,WH_B,Central,SKU0070,Hardware,97,0,21,94
2025-02-18,WH_B,Central,SKU0071,Hardware,173,3,26,33
2025-02-18,WH_B,Central,SKU0072,Office,29,1,24,60
2025-02-18,WH_B,Central,SKU0073,Office,149,6,21,76
2025-02-18,WH_B,Central,SKU0074,Hardware,81,3,28,39
2025-02-18,WH_B,Central,SKU0075,Sports,75,2,30,80
2025-02-18,WH_B,Central,SKU0076,Hardware,258,6,28,116
2025-02-18,WH_B,Central,SKU0077,Office,36,4,33,30
2025-02-18,WH_B,Central,SKU0078,Housewares,151,5,50,52
2025-02-18,WH_B,Central,SKU0079,Hardware,40,5,25,92
2025-02-18,WH_B,Central,SKU0080,Hardware,47,2,26,61
2025-02-18,WH_B,Central,SKU0081,Housewares,50,2,50,106
2025-02-18,WH_B,Central,SKU0082,Hardware,172,2,45,53
2025-02-18,WH_B,Central,SKU0083,Housewares,50,5,22,53
2025-02-18,WH_B,Central,SKU0084,Office,170,3,37,107
2025-02-18,WH_B,Central,SKU0085,Hardware,34,2,30,42
2025-02-18,WH_B,Central,SKU0086,Hardware,254,3,44,92
2025-02-18,WH_B,Central,SKU0087,Office,190,1,35,81
2025-02-18,WH_B,Central,SKU0088,Housewares,186,6,15,30
2025-02-18,WH_B,Central,SKU0089,Electronics,282,0,15,118
2025-02-18,WH_B,Central,SKU0090,Electronics,68,3,20,89
2025-02-18,WH_B,Central,SKU0091,Electronics,167,6,36,57
2025-02-18,WH_B,Central,SKU0092,Housewares,62,7,33,69
2025-02-18,WH_B,Central,SKU0093,Sports,159,2,30,62
2025-02-18,WH_B,Central,SKU0094,Hardware,128,4,47,91
2025-02-18,WH_B,Central,SKU0095,Electronics,64,3,38,39
2025-02-18,WH_B,Central,SKU0096,Hardware,146,2,33,93
2025-02-18,WH_B,Central,SKU0097,Office,98,1,42,109
2025-02-18,WH_B,Central,SKU0098,Housewares,32,3,22,89
2025-02-18,WH_B,Central,SKU0099,Office,181,4,18,118
2025-02-18,WH_B,Central,SKU0100,Office,155,0,43,31
2025-02-18,WH_C,West,SKU0001,Housewares,44,5,45,48
2025-02-18,WH_C,West,SKU0002,Electronics,211,2,26,34
2025-02-18,WH_C,West,SKU0003,Hardware,115,1,18,35
2025-02-18,WH_C,West,SKU0004,Hardware,243,1,30,114
2025-02-18,WH_C,West,SKU0005,Sports,167,4,15,99
2025-02-18,WH_C,West,SKU0006,Sports,83,5,33,110
2025-02-18,WH_C,West,SKU0007,Office,141,3,22,52
2025-02-18,WH_C,West,SKU0008,Electronics,94,5,25,44
2025-02-18,WH_C,West,SKU0009,Hardware,156,0,15,33
2025-02-18,WH_C,West,SKU0010,Electronics,146,2,28,52
2025-02-18,WH_C,West,SKU0011,Hardware,130,3,19,99
2025-02-18,WH_C,West,SKU0012,Housewares,66,7,23,117
2025-02-18,WH_C,West,SKU0013,Electronics,159,4,26,87
2025-02-18,WH_C,West,SKU0014,Electronics,178,0,25,76
2025-02-18,WH_C,West,SKU0015,Housewares,47,4,17,50
2025-02-18,WH_C,West,SKU0016,Housewares,33,2,29,44
2025-02-18,WH_C,West,SKU0017,Hardware,62,0,42,89
2025-02-18,WH_C,West,SKU0018,Housewares,160,4,37,67
2025-02-18,WH_C,West,SKU0019,Sports,69,5,48,57
2025-02-18,WH_C,West,SKU0020,Electronics,96,3,39,93
2025-02-18,WH_C,West,SKU0021,Sports,196,3,16,42
2025-02-18,WH_C,West,SKU0022,Sports,34,0,40,87
2025-02-18,WH_C,West,SKU0023,Hardware,201,2,22,44
2025-02-18,WH_C,West,SKU0024,Electronics,175,3,44,98
2025-02-18,WH_C,West,SKU0025,Office,127,3,23,106
2025-02-18,WH_C,West,SKU0026,Hardware,32,5,26,70
2025-02-18,WH_C,West,SKU0027,Electronics,61,5,36,54
2025-02-18,WH_C,West,SKU0028,Electronics,213,5,40,62
2025-02-18,WH_C,West,SKU0029,Sports,79,4,42,86
2025-02-18,WH_C,West,SKU0030,Housewares,80,3,16,51
2025-02-18,WH_C,West,SKU0031,Sports,58,1,17,108
2025-02-18,WH_C,West,SKU0032,Sports,175,1,34,40
2025-02-18,WH_C,West,SKU0033,Housewares,159,2,36,56
2025-02-18,WH_C,West,SKU0034,Office,212,1,16,66
2025-02-18,WH_C,West,SKU0035,Hardware,271,2,15,76
2025-02-18,WH_C,West,SKU0036,Housewares,62,5,19,107
2025-02-18,WH_C,West,SKU0037,Sports,141,1,32,39
2025-02-18,WH_C,West,SKU0038,Housewares,40,4,36,33
2025-02-18,WH_C,West,SKU0039,Office,120,4,35,70
2025-02-18,WH_C,West,SKU0040,Housewares,21,1,48,63
2025-02-18,WH_C,West,SKU0041,Sports,140,0,35,50
2025-02-18,WH_C,West,SKU0042,Electronics,241,5,33,82
2025-02-18,WH_C,West,SKU0043,Hardware,190,4,43,37
2025-02-18,WH_C,West,SKU0044,Hardware,104,4,46,94
2025-02-18,WH_C,West,SKU0045,Electronics,112,2,42,87
2025-02-18,WH_C,West,SKU0046,Hardware,243,1,46,36
2025-02-18,WH_C,West,SKU0047,Electronics,43,4,50,113
2025-02-18,WH_C,West,SKU0048,Hardware,110,5,16,113
2025-02-18,WH_C,West,SKU0049,Housewares,118,0,40,64
2025-02-18,WH_C,West,SKU0050,Hardware,267,4,33,35
2025-02-18,WH_C,West,SKU0051,Hardware,151,0,47,59
2025-02-18,WH_C,West,SKU0052,Hardware,132,3,35,30
2025-02-18,WH_C,West,SKU0053,Hardware,81,5,46,50
2025-02-18,WH_C,West,SKU0054,Office,148,3,25,88
2025-02-18,WH_C,West,SKU0055,Housewares,187,0,43,61
2025-02-18,WH_C,West,SKU0056,Housewares,64,2,50,53
2025-02-18,WH_C,West,SKU0057,Electronics,236,3,16,45
2025-02-18,WH_C,West,SKU0058,Sports,198,2,50,60
2025-02-18,WH_C,West,SKU0059,Electronics,76,5,15,76
2025-02-18,WH_C,West,SKU0060,Hardware,53,0,20,50
2025-02-18,WH_C,West,SKU0061,Office,40,5,27,62
2025-02-18,WH_C,West,SKU0062,Housewares,43,0,42,55
2025-02-18,WH_C,West,SKU0063,Housewares,113,0,49,33
2025-02-18,WH_C,West,SKU0064,Sports,32,5,17,76
2025-02-18,WH_C,West,SKU0065,Sports,26,2,26,68
2025-02-18,WH_C,West,SKU0066,Sports,35,1,40,70
2025-02-18,WH_C,West,SKU0067,Hardware,66,3,19,116
2025-02-18,WH_C,West,SKU0068,Electronics,191,4,32,90
2025-02-18,WH_C,West,SKU0069,Hardware,63,6,20,88
2025-02-18,WH_C,West,SKU0070,Hardware,42,5,40,64
2025-02-18,WH_C,West,SKU0071,Hardware,222,1,37,86
2025-02-18,WH_C,West,SKU0072,Office,157,0,42,95
2025-02-18,WH_C,West,SKU0073,Office,154,5,40,54
2025-02-18,WH_C,West,SKU0074,Hardware,260,0,20,50
2025-02-18,WH_C,West,SKU0075,Sports,67,0,18,87
2025-02-18,WH_C,West,SKU0076,Hardware,256,2,16,69
2025-02-18,WH_C,West,SKU0077,Office,193,1,34,99
2025-02-18,WH_C,West,SKU0078,Housewares,211,0,20,61
2025-02-18,WH_C,West,SKU0079,Hardware,217,4,48,45
2025-02-18,WH_C,West,SKU0080,Hardware,242,2,18,45
2025-02-18,WH_C,West,SKU0081,Housewares,55,4,32,72
2025-02-18,WH_C,West,SKU0082,Hardware,270,3,41,93
2025-02-18,WH_C,West,SKU0083,Housewares,204,1,40,89
2025-02-18,WH_C,West,SKU0084,Office,148,1,41,39
2025-02-18,WH_C,West,SKU0085,Hardware,238,0,36,46
2025-02-18,WH_C,West,SKU0086,Hardware,124,0,40,33
2025-02-18,WH_C,West,SKU0087,Office,41,0,45,34
2025-02-18,WH_C,West,SKU0088,Housewares,172,3,24,42
2025-02-18,WH_C,West,SKU0089,Electronics,199,2,42,69
2025-02-18,WH_C,West,SKU0090,Electronics,156,3,19,91
2025-02-18,WH_C,West,SKU0091,Electronics,195,7,17,46
2025-02-18,WH_C,West,SKU0092,Housewares,54,5,28,101
2025-02-18,WH_C,West,SKU0093,Sports,25,1,31,120
2025-02-18,WH_C,West,SKU0094,Hardware,139,0,29,69
2025-02-18,WH_C,West,SKU0095,Electronics,200,6,47,50
2025-02-18,WH_C,West,SKU0096,Hardware,185,3,44,114
2025-02-18,WH_C,West,SKU0097,Office,61,3,35,54
2025-02-18,WH_C,West,SKU0098,Housewares,68,3,18,109
2025-02-18,WH_C,West,SKU0099,Office,111,1,26,98
2025-02-18,WH_C,West,SKU0100,Office,78,0,48,102
2025-02-19,WH_A,East,SKU0001,Housewares,174,2,45,60
2025-02-19,WH_A,East,SKU0002,Electronics,152,0,47,93
2025-02-19,WH_A,East,SKU0003,Hardware,83,1,44,51
2025-02-19,WH_A,East,SKU0004,Hardware,241,3,27,57
2025-02-19,WH_A,East,SKU0005,Sports,181,0,36,119
2025-02-19,WH_A,East,SKU0006,Sports,127,0,16,50
2025-02-19,WH_A,East,SKU0007,Office,217,5,31,33
2025-02-19,WH_A,East,SKU0008,Electronics,237,0,30,103
2025-02-19,WH_A,East,SKU0009,Hardware,208,3,40,115
2025-02-19,WH_A,East,SKU0010,Electronics,182,4,27,107
2025-02-19,WH_A,East,SKU0011,Hardware,221,0,34,79
2025-02-19,WH_A,East,SKU0012,Housewares,95,4,49,66
2025-02-19,WH_A,East,SKU0013,Electronics,115,3,23,116
2025-02-19,WH_A,East,SKU0014,Electronics,184,6,30,104
2025-02-19,WH_A,East,SKU0015,Housewares,148,5,29,70
2025-02-19,WH_A,East,SKU0016,Housewares,103,6,37,46
2025-02-19,WH_A,East,SKU0017,Hardware,101,3,19,100
2025-02-19,WH_A,East,SKU0018,Housewares,144,0,41,114
2025-02-19,WH_A,East,SKU0019,Sports,144,5,40,51
2025-02-19,WH_A,East,SKU0020,Electronics,84,4,45,61
2025-02-19,WH_A,East,SKU0021,Sports,115,1,29,60
2025-02-19,WH_A,East,SKU0022,Sports,85,2,15,79
2025-02-19,WH_A,East,SKU0023,Hardware,247,3,25,37
2025-02-19,WH_A,East,SKU0024,Electronics,69,1,41,84
2025-02-19,WH_A,East,SKU0025,Office,76,4,30,64
2025-02-19,WH_A,East,SKU0026,Hardware,56,2,22,63
2025-02-19,WH_A,East,SKU0027,Electronics,282,4,23,41
2025-02-19,WH_A,East,SKU0028,Electronics,167,6,40,118
2025-02-19,WH_A,East,SKU0029,Sports,73,1,31,118
2025-02-19,WH_A,East,SKU0030,Housewares,95,5,26,83
2025-02-19,WH_A,East,SKU0031,Sports,77,6,40,51
2025-02-19,WH_A,East,SKU0032,Sports,134,4,50,83
2025-02-19,WH_A,East,SKU0033,Housewares,63,2,28,54
2025-02-19,WH_A,East,SKU0034,Office,105,4,44,34
2025-02-19,WH_A,East,SKU0035,Hardware,134,0,32,64
2025-02-19,WH_A,East,SKU0036,Housewares,114,4,38,45
2025-02-19,WH_A,East,SKU0037,Sports,188,5,34,56
2025-02-19,WH_A,East,SKU0038,Housewares,86,0,33,48
2025-02-19,WH_A,East,SKU0039,Office,42,3,19,43
2025-02-19,WH_A,East,SKU0040,Housewares,142,5,36,63
2025-02-19,WH_A,East,SKU0041,Sports,147,2,31,67
2025-02-19,WH_A,East,SKU0042,Electronics,221,0,36,91
2025-02-19,WH_A,East,SKU0043,Hardware,256,4,33,51
2025-02-19,WH_A,East,SKU0044,Hardware,59,1,50,98
2025-02-19,WH_A,East,SKU0045,Electronics,132,4,26,110
2025-02-19,WH_A,East,SKU0046,Hardware,141,1,39,60
2025-02-19,WH_A,East,SKU0047,Electronics,202,0,22,76
2025-02-19,WH_A,East,SKU0048,Hardware,50,0,25,109
2025-02-19,WH_A,East,SKU0049,Housewares,68,1,22,82
2025-02-19,WH_A,East,SKU0050,Hardware,135,6,46,112
2025-02-19,WH_A,East,SKU0051,Hardware,248,2,26,62
2025-02-19,WH_A,East,SKU0052,Hardware,251,1,39,66
2025-02-19,WH_A,East,SKU0053,Hardware,107,3,47,86
2025-02-19,WH_A,East,SKU0054,Office,64,5,31,86
2025-02-19,WH_A,East,SKU0055,Housewares,78,2,35,57
2025-02-19,WH_A,East,SKU0056,Housewares,188,1,48,93
2025-02-19,WH_A,East,SKU0057,Electronics,155,2,22,76
2025-02-19,WH_A,East,SKU0058,Sports,86,0,15,37
2025-02-19,WH_A,East,SKU0059,Electronics,193,2,35,45
2025-02-19,WH_A,East,SKU0060,Hardware,111,2,38,113
2025-02-19,WH_A,East,SKU0061,Office,15,1,48,58
2025-02-19,WH_A,East,SKU0062,Housewares,80,2,45,102
2025-02-19,WH_A,East,SKU0063,Housewares,42,3,30,36
2025-02-19,WH_A,East,SKU0064,Sports,115,2,44,101
2025-02-19,WH_A,East,SKU0065,Sports,67,1,31,71
2025-02-19,WH_A,East,SKU0066,Sports,54,3,19,33
2025-02-19,WH_A,East,SKU0067,Hardware,214,0,20,47
2025-02-19,WH_A,East,SKU0068,Electronics,112,2,40,68
2025-02-19,WH_A,East,SKU0069,Hardware,141,3,45,98
2025-02-19,WH_A,East,SKU0070,Hardware,237,0,39,51
2025-02-19,WH_A,East,SKU0071,Hardware,144,7,28,36
2025-02-19,WH_A,East,SKU0072,Office,179,2,19,64
2025-02-19,WH_A,East,SKU0073,Office,185,1,41,31
2025-02-19,WH_A,East,SKU0074,Hardware,153,5,41,105
2025-02-19,WH_A,East,SKU0075,Sports,112,5,22,33
2025-02-19,WH_A,East,SKU0076,Hardware,154,3,41,61
2025-02-19,WH_A,East,SKU0077,Office,142,5,34,107
2025-02-19,WH_A,East,SKU0078,Housewares,48,3,24,38
2025-02-19,WH_A,East,SKU0079,Hardware,218,3,46,106
2025-02-19,WH_A,East,SKU0080,Hardware,265,0,17,79
2025-02-19,WH_A,East,SKU0081,Housewares,84,4,15,84
2025-02-19,WH_A,East,SKU0082,Hardware,50,4,32,86
2025-02-19,WH_A,East,SKU0083,Housewares,45,0,37,104
2025-02-19,WH_A,East,SKU0084,Office,20,2,21,43
2025-02-19,WH_A,East,SKU0085,Hardware,80,4,35,30
2025-02-19,WH_A,East,SKU0086,Hardware,102,5,27,40
2025-02-19,WH_A,East,SKU0087,Office,125,5,17,30
2025-02-19,WH_A,East,SKU0088,Housewares,102,0,18,53
2025-02-19,WH_A,East,SKU0089,Electronics,212,4,25,101
2025-02-19,WH_A,East,SKU0090,Electronics,261,4,49,83
2025-02-19,WH_A,East,SKU0091,Electronics,207,7,29,111
2025-02-19,WH_A,East,SKU0092,Housewares,57,2,22,52
2025-02-19,WH_A,East,SKU0093,Sports,40,4,50,80
2025-02-19,WH_A,East,SKU0094,Hardware,56,3,31,119
2025-02-19,WH_A,East,SKU0095,Electronics,248,1,50,67
2025-02-19,WH_A,East,SKU0096,Hardware,70,0,38,34
2025-02-19,WH_A,East,SKU0097,Office,153,2,40,78
2025-02-19,WH_A,East,SKU0098,Housewares,143,3,43,94
2025-02-19,WH_A,East,SKU0099,Office,89,0,25,34
2025-02-19,WH_A,East,SKU0100,Office,26,1,19,66
2025-02-19,WH_B,Central,SKU0001,Housewares,33,5,32,64
2025-02-19,WH_B,Central,SKU0002,Electronics,74,2,31,80
2025-02-19,WH_B,Central,SKU0003,Hardware,43,3,45,58
2025-02-19,WH_B,Central,SKU0004,Hardware,185,1,25,61
2025-02-19,WH_B,Central,SKU0005,Sports,203,1,49,84
2025-02-19,WH_B,Central,SKU0006,Sports,57,3,37,104
2025-02-19,WH_B,Central,SKU0007,Office,106,0,25,96
2025-02-19,WH_B,Central,SKU0008,Electronics,289,1,35,106
2025-02-19,WH_B,Central,SKU0009,Hardware,245,0,32,88
2025-02-19,WH_B,Central,SKU0010,Electronics,143,1,45,119
2025-02-19,WH_B,Central,SKU0011,Hardware,180,1,28,92
2025-02-19,WH_B,Central,SKU0012,Housewares,209,2,47,51
2025-02-19,WH_B,Central,SKU0013,Electronics,237,2,29,33
2025-02-19,WH_B,Central,SKU0014,Electronics,165,4,35,93
2025-02-19,WH_B,Central,SKU0015,Housewares,149,0,45,114
2025-02-19,WH_B,Central,SKU0016,Housewares,166,5,49,56
2025-02-19,WH_B,Central,SKU0017,Hardware,154,3,43,85
2025-02-19,WH_B,Central,SKU0018,Housewares,13,1,45,69
2025-02-19,WH_B,Central,SKU0019,Sports,196,4,21,35
2025-02-19,WH_B,Central,SKU0020,Electronics,169,4,28,107
2025-02-19,WH_B,Central,SKU0021,Sports,87,1,49,43
2025-02-19,WH_B,Central,SKU0022,Sports,96,2,15,65
2025-02-19,WH_B,Central,SKU0023,Hardware,126,0,18,60
2025-02-19,WH_B,Central,SKU0024,Electronics,144,1,42,33
2025-02-19,WH_B,Central,SKU0025,Office,64,6,48,75
2025-02-19,WH_B,Central,SKU0026,Hardware,228,3,41,109
2025-02-19,WH_B,Central,SKU0027,Electronics,254,3,39,84
2025-02-19,WH_B,Central,SKU0028,Electronics,39,3,41,57
2025-02-19,WH_B,Central,SKU0029,Sports,115,4,34,116
2025-02-19,WH_B,Central,SKU0030,Housewares,121,3,40,32
2025-02-19,WH_B,Central,SKU0031,Sports,147,3,35,40
2025-02-19,WH_B,Central,SKU0032,Sports,61,3,20,37
2025-02-19,WH_B,Central,SKU0033,Housewares,34,0,47,67
2025-02-19,WH_B,Central,SKU0034,Office,62,0,39,51
2025-02-19,WH_B,Central,SKU0035,Hardware,262,1,23,78
2025-02-19,WH_B,Central,SKU0036,Housewares,114,2,33,43
2025-02-19,WH_B,Central,SKU0037,Sports,150,4,16,46
2025-02-19,WH_B,Central,SKU0038,Housewares,112,3,37,104
2025-02-19,WH_B,Central,SKU0039,Office,91,4,18,94
2025-02-19,WH_B,Central,SKU0040,Housewares,93,3,29,71
2025-02-19,WH_B,Central,SKU0041,Sports,142,3,38,60
2025-02-19,WH_B,Central,SKU0042,Electronics,149,3,25,65
2025-02-19,WH_B,Central,SKU0043,Hardware,253,3,30,90
2025-02-19,WH_B,Central,SKU0044,Hardware,198,2,36,34
2025-02-19,WH_B,Central,SKU0045,Electronics,162,3,41,117
2025-02-19,WH_B,Central,SKU0046,Hardware,178,2,35,88
2025-02-19,WH_B,Central,SKU0047,Electronics,93,4,46,62
2025-02-19,WH_B,Central,SKU0048,Hardware,245,4,37,49
2025-02-19,WH_B,Central,SKU0049,Housewares,121,4,19,51
2025-02-19,WH_B,Central,SKU0050,Hardware,95,1,36,100
2025-02-19,WH_B,Central,SKU0051,Hardware,134,2,41,88
2025-02-19,WH_B,Central,SKU0052,Hardware,238,2,18,40
2025-02-19,WH_B,Central,SKU0053,Hardware,265,0,46,71
2025-02-19,WH_B,Central,SKU0054,Office,71,1,25,91
2025-02-19,WH_B,Central,SKU0055,Housewares,167,3,26,109
2025-02-19,WH_B,Central,SKU0056,Housewares,80,0,42,71
2025-02-19,WH_B,Central,SKU0057,Electronics,81,0,28,109
2025-02-19,WH_B,Central,SKU0058,Sports,128,0,46,62
2025-02-19,WH_B,Central,SKU0059,Electronics,285,2,18,48
2025-02-19,WH_B,Central,SKU0060,Hardware,49,0,29,115
2025-02-19,WH_B,Central,SKU0061,Office,153,2,36,64
2025-02-19,WH_B,Central,SKU0062,Housewares,16,3,43,30
2025-02-19,WH_B,Central,SKU0063,Housewares,31,2,50,63
2025-02-19,WH_B,Central,SKU0064,Sports,42,2,36,103
2025-02-19,WH_B,Central,SKU0065,Sports,43,2,23,66
2025-02-19,WH_B,Central,SKU0066,Sports,60,1,41,102
2025-02-19,WH_B,Central,SKU0067,Hardware,130,1,45,70
2025-02-19,WH_B,Central,SKU0068,Electronics,120,4,49,73
2025-02-19,WH_B,Central,SKU0069,Hardware,63,5,27,116
2025-02-19,WH_B,Central,SKU0070,Hardware,240,3,45,78
2025-02-19,WH_B,Central,SKU0071,Hardware,280,4,30,72
2025-02-19,WH_B,Central,SKU0072,Office,58,3,33,83
2025-02-19,WH_B,Central,SKU0073,Office,38,4,34,46
2025-02-19,WH_B,Central,SKU0074,Hardware,189,3,25,32
2025-02-19,WH_B,Central,SKU0075,Sports,90,3,18,95
2025-02-19,WH_B,Central,SKU0076,Hardware,170,0,24,32
2025-02-19,WH_B,Central,SKU0077,Office,111,4,30,56
2025-02-19,WH_B,Central,SKU0078,Housewares,89,3,41,39
2025-02-19,WH_B,Central,SKU0079,Hardware,58,3,48,106
2025-02-19,WH_B,Central,SKU0080,Hardware,200,4,48,93
2025-02-19,WH_B,Central,SKU0081,Housewares,68,2,43,48
2025-02-19,WH_B,Central,SKU0082,Hardware,221,4,26,113
2025-02-19,WH_B,Central,SKU0083,Housewares,119,6,37,107
2025-02-19,WH_B,Central,SKU0084,Office,81,5,28,118
2025-02-19,WH_B,Central,SKU0085,Hardware,234,2,17,66
2025-02-19,WH_B,Central,SKU0086,Hardware,59,4,19,91
2025-02-19,WH_B,Central,SKU0087,Office,38,3,39,36
2025-02-19,WH_B,Central,SKU0088,Housewares,72,4,27,116
2025-02-19,WH_B,Central,SKU0089,Electronics,95,2,18,94
2025-02-19,WH_B,Central,SKU0090,Electronics,160,2,33,66
2025-02-19,WH_B,Central,SKU0091,Electronics,41,0,48,113
2025-02-19,WH_B,Central,SKU0092,Housewares,89,4,30,83
2025-02-19,WH_B,Central,SKU0093,Sports,189,2,42,36
2025-02-19,WH_B,Central,SKU0094,Hardware,257,3,26,116
2025-02-19,WH_B,Central,SKU0095,Electronics,15,0,27,41
2025-02-19,WH_B,Central,SKU0096,Hardware,103,1,45,100
2025-02-19,WH_B,Central,SKU0097,Office,168,3,18,50
2025-02-19,WH_B,Central,SKU0098,Housewares,211,1,19,34
2025-02-19,WH_B,Central,SKU0099,Office,172,2,30,83
2025-02-19,WH_B,Central,SKU0100,Office,157,2,41,93
2025-02-19,WH_C,West,SKU0001,Housewares,145,0,44,88
2025-02-19,WH_C,West,SKU0002,Electronics,109,2,41,73
2025-02-19,WH_C,West,SKU0003,Hardware,203,0,39,69
2025-02-19,WH_C,West,SKU0004,Hardware,152,2,37,68
2025-02-19,WH_C,West,SKU0005,Sports,83,2,18,56
2025-02-19,WH_C,West,SKU0006,Sports,68,0,47,44
2025-02-19,WH_C,West,SKU0007,Office,174,2,36,119
2025-02-19,WH_C,West,SKU0008,Electronics,115,3,27,75
2025-02-19,WH_C,West,SKU0009,Hardware,58,6,21,36
2025-02-19,WH_C,West,SKU0010,Electronics,76,5,39,109
2025-02-19,WH_C,West,SKU0011,Hardware,84,1,35,77
2025-02-19,WH_C,West,SKU0012,Housewares,78,2,30,36
2025-02-19,WH_C,West,SKU0013,Electronics,209,0,23,54
2025-02-19,WH_C,West,SKU0014,Electronics,281,4,30,54
2025-02-19,WH_C,West,SKU0015,Housewares,189,2,20,56
2025-02-19,WH_C,West,SKU0016,Housewares,101,2,19,69
2025-02-19,WH_C,West,SKU0017,Hardware,248,1,48,70
2025-02-19,WH_C,West,SKU0018,Housewares,118,0,16,89
2025-02-19,WH_C,West,SKU0019,Sports,31,5,24,78
2025-02-19,WH_C,West,SKU0020,Electronics,125,3,16,85
2025-02-19,WH_C,West,SKU0021,Sports,50,1,42,31
2025-02-19,WH_C,West,SKU0022,Sports,95,3,43,66
2025-02-19,WH_C,West,SKU0023,Hardware,61,1,35,110
2025-02-19,WH_C,West,SKU0024,Electronics,71,3,34,69
2025-02-19,WH_C,West,SKU0025,Office,142,6,45,85
2025-02-19,WH_C,West,SKU0026,Hardware,91,4,21,83
2025-02-19,WH_C,West,SKU0027,Electronics,129,4,50,61
2025-02-19,WH_C,West,SKU0028,Electronics,110,4,23,88
2025-02-19,WH_C,West,SKU0029,Sports,195,0,44,61
2025-02-19,WH_C,West,SKU0030,Housewares,32,2,26,104
2025-02-19,WH_C,West,SKU0031,Sports,115,3,18,85
2025-02-19,WH_C,West,SKU0032,Sports,180,5,35,91
2025-02-19,WH_C,West,SKU0033,Housewares,63,2,37,51
2025-02-19,WH_C,West,SKU0034,Office,172,1,17,50
2025-02-19,WH_C,West,SKU0035,Hardware,115,2,38,94
2025-02-19,WH_C,West,SKU0036,Housewares,181,0,28,88
2025-02-19,WH_C,West,SKU0037,Sports,142,5,22,50
2025-02-19,WH_C,West,SKU0038,Housewares,97,3,49,53
2025-02-19,WH_C,West,SKU0039,Office,170,6,31,97
2025-02-19,WH_C,West,SKU0040,Housewares,157,4,20,105
2025-02-19,WH_C,West,SKU0041,Sports,205,3,34,107
2025-02-19,WH_C,West,SKU0042,Electronics,168,2,20,79
2025-02-19,WH_C,West,SKU0043,Hardware,274,1,36,109
2025-02-19,WH_C,West,SKU0044,Hardware,234,3,19,120
2025-02-19,WH_C,West,SKU0045,Electronics,271,2,32,70
2025-02-19,WH_C,West,SKU0046,Hardware,175,7,33,68
2025-02-19,WH_C,West,SKU0047,Electronics,161,6,31,71
2025-02-19,WH_C,West,SKU0048,Hardware,75,4,30,104
2025-02-19,WH_C,West,SKU0049,Housewares,32,6,16,63
2025-02-19,WH_C,West,SKU0050,Hardware,45,2,38,51
2025-02-19,WH_C,West,SKU0051,Hardware,135,2,24,97
2025-02-19,WH_C,West,SKU0052,Hardware,175,2,46,98
2025-02-19,WH_C,West,SKU0053,Hardware,142,1,36,62
2025-02-19,WH_C,West,SKU0054,Office,130,2,15,38
2025-02-19,WH_C,West,SKU0055,Housewares,154,1,45,92
2025-02-19,WH_C,West,SKU0056,Housewares,168,2,37,35
2025-02-19,WH_C,West,SKU0057,Electronics,72,4,34,78
2025-02-19,WH_C,West,SKU0058,Sports,143,7,17,108
2025-02-19,WH_C,West,SKU0059,Electronics,271,4,29,84
2025-02-19,WH_C,West,SKU0060,Hardware,187,2,24,112
2025-02-19,WH_C,West,SKU0061,Office,104,0,17,46
2025-02-19,WH_C,West,SKU0062,Housewares,142,2,16,37
2025-02-19,WH_C,West,SKU0063,Housewares,190,8,34,115
2025-02-19,WH_C,West,SKU0064,Sports,44,7,44,91
2025-02-19,WH_C,West,SKU0065,Sports,42,1,46,60
2025-02-19,WH_C,West,SKU0066,Sports,89,2,42,35
2025-02-19,WH_C,West,SKU0067,Hardware,267,1,30,43
2025-02-19,WH_C,West,SKU0068,Electronics,170,3,21,58
2025-02-19,WH_C,West,SKU0069,Hardware,267,3,34,31
2025-02-19,WH_C,West,SKU0070,Hardware,201,4,23,117
2025-02-19,WH_C,West,SKU0071,Hardware,56,5,39,64
2025-02-19,WH_C,West,SKU0072,Office,90,4,45,71
2025-02-19,WH_C,West,SKU0073,Office,69,1,46,74
2025-02-19,WH_C,West,SKU0074,Hardware,126,3,26,94
2025-02-19,WH_C,West,SKU0075,Sports,199,0,27,46
2025-02-19,WH_C,West,SKU0076,Hardware,234,2,40,92
2025-02-19,WH_C,West,SKU0077,Office,206,0,47,73
2025-02-19,WH_C,West,SKU0078,Housewares,67,1,37,117
2025-02-19,WH_C,West,SKU0079,Hardware,60,2,42,80
